,Season,SeasonElo,TeamID
50962,2013,1030.626737,1410
56072,2014,1264.360424,1410
61678,2015,1262.283438,1410
67198,2016,1061.799481,1410
72106,2017,1135.12019,1410
81948,2018,1228.354193,1410
1361,2003,1433.389162,1411
5649,2004,1364.628654,1411
10448,2005,1202.03361,1411
14750,2006,1217.617102,1411
20231,2007,1155.903262,1411
25149,2008,1211.399806,1411
30237,2009,964.4794907,1411
35109,2010,1098.919303,1411
40753,2011,1266.95165,1411
46211,2012,1297.213711,1411
50960,2013,1255.999288,1411
56670,2014,1366.342524,1411
61824,2015,1338.979474,1411
67207,2016,1402.602015,1411
72430,2017,1484.939293,1411
82031,2018,1349.73899,1411
1271,2003,1598.644655,1412
6541,2004,1677.319109,1412
10792,2005,1805.288693,1412
14972,2006,1676.096442,1412
19755,2007,1781.294426,1412
24483,2008,1595.645172,1412
29877,2009,1715.733271,1412
34903,2010,1788.242483,1412
40375,2011,1748.969195,1412
45867,2012,1570.670422,1412
51034,2013,1619.184874,1412
56498,2014,1681.13958,1412
61722,2015,1420.309265,1412
67049,2016,1661.070369,1412
72217,2017,1635.526972,1412
81967,2018,1565.787915,1412
10413,2005,1447.963519,1413
15099,2006,1319.480832,1413
19658,2007,1209.766355,1413
24861,2008,1170.208535,1413
29769,2009,1181.838928,1413
35213,2010,1238.011348,1413
40279,2011,1393.484669,1413
46002,2012,1141.637721,1413
51783,2013,1316.080874,1413
56191,2014,1276.152398,1413
61777,2015,1366.407707,1413
68563,2016,1393.340587,1413
72092,2017,1386.152741,1413
81976,2018,1642.952515,1413
1466,2003,1550.29214,1414
6508,2004,1535.798484,1414
10643,2005,1500.982369,1414
14646,2006,1625.115047,1414
19970,2007,1528.675008,1414
25101,2008,1493.371372,1414
29963,2009,1376.895054,1414
35511,2010,1443.130458,1414
40474,2011,1334.697375,1414
46068,2012,1317.611502,1414
51329,2013,1463.330525,1414
56281,2014,1651.745078,1414
61898,2015,1580.930078,1414
67276,2016,1700.071798,1414
72289,2017,1599.147834,1414
82015,2018,1542.412616,1414
2525,2003,1372.111983,1415
5961,2004,1305.792548,1415
11225,2005,1346.586545,1415
14830,2006,1141.708345,1415
19890,2007,1156.698659,1415
24766,2008,1159.979365,1415
30225,2009,1425.239197,1415
35129,2010,1454.936858,1415
40801,2011,1338.176571,1415
46137,2012,1339.232809,1415
51043,2013,1227.709504,1415
56710,2014,1212.931729,1415
61808,2015,1347.011128,1415
67280,2016,1402.914589,1415
73016,2017,1243.162525,1415
81957,2018,1253.096099,1415
1034,2003,1620.022692,1416
6072,2004,1701.494009,1416
11193,2005,1571.982917,1416
15136,2006,1581.643571,1416
20200,2007,1526.268015,1416
24909,2008,1597.743156,1416
29965,2009,1509.583542,1416
35260,2010,1538.419455,1416
40823,2011,1644.158988,1416
46038,2012,1656.408663,1416
51405,2013,1697.496104,1416
56577,2014,1576.755242,1416
61819,2015,1438.42391,1416
67277,2016,1436.63347,1416
72444,2017,1660.210213,1416
81983,2018,1682.957784,1416
1559,2003,1513.946091,1417
6722,2004,1637.332372,1417
10345,2005,1508.300467,1417
14901,2006,1827.211116,1417
19930,2007,2068.410799,1417
24952,2008,2018.487533,1417
30165,2009,2084.355168,1417
35256,2010,1672.912601,1417
41952,2011,1739.013461,1417
46167,2012,1595.820194,1417
51703,2013,1814.549321,1417
56324,2014,1871.116622,1417
61735,2015,1906.372508,1417
66929,2016,1871.427901,1417
72291,2017,1854.203133,1417
81971,2018,1914.051766,1417
1253,2003,1501.727341,1418
7034,2004,1650.569448,1418
10415,2005,1680.925215,1418
14988,2006,1674.288338,1418
19913,2007,1434.861326,1418
25271,2008,1349.794256,1418
30226,2009,1376.532865,1418
35512,2010,1345.639108,1418
41905,2011,1275.929343,1418
45465,2012,1433.175698,1418
51673,2013,1398.787889,1418
56374,2014,1597.174152,1418
61809,2015,1572.422245,1418
67597,2016,1495.262649,1418
72446,2017,1561.63885,1418
82033,2018,1621.497993,1418
2164,2003,1364.205746,1419
6419,2004,1322.597726,1419
11472,2005,1228.869625,1419
14533,2006,1218.953872,1419
19523,2007,1256.431177,1419
24695,2008,1409.609615,1419
30057,2009,1160.150678,1419
35032,2010,1257.993408,1419
40437,2011,1204.479106,1419
45680,2012,1222.011058,1419
51371,2013,1090.539523,1419
56949,2014,1235.898181,1419
62202,2015,1265.619997,1419
67324,2016,1515.957327,1419
73752,2017,1418.770997,1419
81979,2018,1434.210657,1419
2045,2003,1348.536175,1420
5727,2004,1322.36109,1420
10119,2005,1143.909616,1420
14902,2006,1234.375711,1420
19685,2007,1285.382969,1420
24772,2008,1464.17762,1420
30071,2009,1516.420117,1420
35224,2010,1232.934935,1420
40608,2011,1077.977759,1420
45982,2012,1033.357438,1420
51064,2013,928.8078754,1420
56340,2014,1114.402982,1420
61576,2015,988.7829999,1420
66851,2016,986.7892628,1420
72597,2017,1269.690815,1420
82032,2018,1587.597645,1420
1444,2003,1400.639843,1421
5623,2004,1270.379407,1421
10929,2005,1215.554144,1421
15172,2006,1282.008687,1421
20053,2007,1215.650183,1421
25159,2008,1419.024992,1421
30246,2009,1245.085899,1421
34968,2010,1207.320791,1421
41030,2011,1426.40327,1421
46288,2012,1587.116482,1421
51305,2013,1489.540438,1421
55996,2014,1334.579499,1421
61940,2015,1373.470179,1421
67365,2016,1430.302901,1421
72447,2017,1613.427228,1421
81692,2018,1434.407678,1421
946,2003,1426.713826,1422
5631,2004,1250.104876,1422
10569,2005,1400.713024,1422
14647,2006,1466.707008,1422
19531,2007,1334.875717,1422
25104,2008,1524.730415,1422
30296,2009,1330.567765,1422
35275,2010,1350.667818,1422
40596,2011,1143.090788,1422
45773,2012,1226.650167,1422
51479,2013,1224.694804,1422
56467,2014,1146.017974,1422
61699,2015,1117.352555,1422
67468,2016,1190.797666,1422
72448,2017,1474.860576,1422
81859,2018,1788.932036,1422
1243,2003,1620.234106,1423
5931,2004,1703.297979,1423
10262,2005,1560.097033,1423
15321,2006,1666.725397,1423
19757,2007,1659.095428,1423
24806,2008,1488.396206,1423
29629,2009,1402.080156,1423
34948,2010,1446.095503,1423
40769,2011,1411.157333,1423
46759,2012,1435.680379,1423
50872,2013,1376.830047,1423
56147,2014,1300.701291,1423
62301,2015,1365.796881,1423
67688,2016,1575.884674,1423
73624,2017,1838.106748,1423
81856,2018,1463.427047,1423
1365,2003,1554.099327,1424
5636,2004,1656.154374,1424
11226,2005,1671.835064,1424
14859,2006,1609.071349,1424
19932,2007,1798.072828,1424
24953,2008,1877.44506,1424
29565,2009,1755.320872,1424
35518,2010,1765.330567,1424
40487,2011,1990.362873,1424
45990,2012,1905.615323,1424
51387,2013,1909.356216,1424
56658,2014,1615.202838,1424
61897,2015,1689.019503,1424
67280,2016,1752.109253,1424
72294,2017,1534.743367,1424
81937,2018,1562.756495,1424
1563,2003,1589.096588,1425
5654,2004,1570.263723,1425
10348,2005,1568.517218,1425
14992,2006,1598.854669,1425
19933,2007,1707.492261,1425
24716,2008,1835.896993,1425
29834,2009,1845.674261,1425
35312,2010,1665.985248,1425
40526,2011,1678.793592,1425
45560,2012,1750.31425,1425
51038,2013,1515.371601,1425
56533,2014,1625.308876,1425
61434,2015,1583.882976,1425
67107,2016,1717.459603,1425
72449,2017,1895.976116,1425
82012,2018,1916.372994,1425
1564,2003,1475.662352,1426
6858,2004,1394.499476,1426
10686,2005,1472.714348,1426
14895,2006,1266.67879,1426
20056,2007,1286.12521,1426
24866,2008,1523.480907,1426
30331,2009,1425.758629,1426
35681,2010,1364.242802,1426
41259,2011,1360.196065,1426
46291,2012,1370.989049,1426
51787,2013,1646.77378,1426
56151,2014,1459.344047,1426
61495,2015,1382.089926,1426
67052,2016,1651.979972,1426
72219,2017,1629.193082,1426
82038,2018,1572.606201,1426
1366,2003,1432.746081,1427
6859,2004,1281.132154,1427
11351,2005,1520.640384,1427
15162,2006,1289.982772,1427
20572,2007,1179.980281,1427
25055,2008,1139.17719,1427
30597,2009,1292.331804,1427
35196,2010,1543.275411,1427
41174,2011,1476.190001,1427
45782,2012,1532.465617,1427
50989,2013,1380.910882,1427
56153,2014,1177.697007,1427
61703,2015,1210.025649,1427
67137,2016,1223.044086,1427
72304,2017,1145.81237,1427
81930,2018,1505.07379,1427
1004,2003,1567.799165,1428
6295,2004,1813.178196,1428
10646,2005,1762.302996,1428
14905,2006,1830.580652,1428
19805,2007,1541.842269,1428
24824,2008,1676.787079,1428
30144,2009,1731.062629,1428
35066,2010,1715.553351,1428
40640,2011,1626.142097,1428
45901,2012,1237.710278,1428
51098,2013,1496.596227,1428
56560,2014,1684.847427,1428
61562,2015,1856.281303,1428
67284,2016,1867.780428,1428
73151,2017,1867.352404,1428
81942,2018,1799.392979,1428
1272,2003,1607.988842,1429
6548,2004,1790.000845,1429
10017,2005,1773.256479,1429
15174,2006,1837.861066,1429
19805,2007,1745.832711,1429
24701,2008,1668.700416,1429
30414,2009,1784.034608,1429
35450,2010,1805.807802,1429
40567,2011,1906.438605,1429
46333,2012,1682.558893,1429
51505,2013,1619.238453,1429
56472,2014,1633.684496,1429
61899,2015,1571.143865,1429
67599,2016,1593.03586,1429
72386,2017,1579.027878,1429
81990,2018,1549.42576,1429
10164,2005,1363.140987,1430
14907,2006,1430.06268,1430
19636,2007,1479.099586,1430
24785,2008,1510.259877,1430
30033,2009,1438.13972,1430
35210,2010,1332.790034,1430
40599,2011,1144.583366,1430
45564,2012,1298.219219,1430
50926,2013,1265.181658,1430
56578,2014,1218.343499,1430
61651,2015,1320.511763,1430
67180,2016,1091.428832,1430
72451,2017,1449.192295,1430
81981,2018,1602.58177,1430
1275,2003,1299.519313,1431
5906,2004,1516.087416,1431
11031,2005,1796.664968,1431
15175,2006,1760.525758,1431
19893,2007,1650.327773,1431
25236,2008,1578.970596,1431
29967,2009,1611.246199,1431
35665,2010,1672.126064,1431
40824,2011,1852.403311,1431
46170,2012,1569.974468,1431
51387,2013,1571.507618,1431
56712,2014,1582.764414,1431
61754,2015,1730.016551,1431
67323,2016,1565.492317,1431
72882,2017,1205.007036,1431
81911,2018,1323.638902,1431
1905,2003,1534.187908,1433
5642,2004,1622.916725,1433
10494,2005,1682.424956,1433
15066,2006,1690.715372,1433
19806,2007,1761.348694,1433
24825,2008,1766.081977,1433
29968,2009,1796.498823,1433
35238,2010,1785.132579,1433
40715,2011,1804.188552,1433
45984,2012,1801.789703,1433
51085,2013,1943.104778,1433
56276,2014,1926.963182,1433
61702,2015,1910.128145,1433
67347,2016,1837.829029,1433
72558,2017,1735.179753,1433
81994,2018,1576.327872,1433
1090,2003,1509.104656,1434
6727,2004,1502.310233,1434
10794,2005,1503.690149,1434
15081,2006,1529.11997,1434
19729,2007,1494.371101,1434
25580,2008,1673.965857,1434
30056,2009,1383.081021,1434
35340,2010,1397.973697,1434
40731,2011,1560.836123,1434
45985,2012,1683.989465,1434
51055,2013,1673.593227,1434
56375,2014,1734.6457,1434
61563,2015,1712.490637,1434
67181,2016,1818.802232,1434
72221,2017,1844.909635,1434
81647,2018,1496.865538,1434
959,2003,1586.17507,1435
5524,2004,1697.491402,1435
10699,2005,1696.937266,1435
15067,2006,1749.32932,1435
19830,2007,1637.574647,1435
24826,2008,1897.186911,1435
29775,2009,1766.578054,1435
35298,2010,1821.265673,1435
40598,2011,1892.236705,1435
45868,2012,1794.559582,1435
52254,2013,1652.227711,1435
56292,2014,1749.318516,1435
61902,2015,1641.846059,1435
67156,2016,1871.836538,1435
72402,2017,1726.825974,1435
81888,2018,1672.954982,1435
1054,2003,1465.426904,1436
5777,2004,1550.093481,1436
10763,2005,1660.829442,1436
14910,2006,1620.048776,1436
20103,2007,1458.829944,1436
24580,2008,1579.653747,1436
29940,2009,1567.100154,1436
35008,2010,1574.839246,1436
40575,2011,1667.344666,1436
45862,2012,1483.039346,1436
51718,2013,1486.704828,1436
56077,2014,1462.095531,1436
61631,2015,1575.50271,1436
67061,2016,1540.565631,1436
72318,2017,1671.897278,1436
82032,2018,1785.674711,1436
853,2003,1557.807829,1437
6882,2004,1671.976624,1437
10795,2005,1696.450969,1437
14959,2006,2048.207797,1437
19857,2007,2016.902432,1437
24984,2008,1959.650816,1437
29846,2009,1904.46503,1437
35064,2010,2045.397957,1437
40619,2011,1939.917537,1437
45802,2012,1767.108526,1437
51226,2013,1685.583616,1437
56376,2014,2000.251956,1437
61701,2015,2131.033272,1437
67320,2016,2120.189003,1437
72452,2017,2181.639899,1437
82034,2018,2188.106007,1437
1368,2003,1593.39248,1438
6564,2004,1557.781393,1438
10071,2005,1766.562158,1438
15017,2006,1606.14195,1438
20085,2007,1703.596971,1438
25596,2008,1753.820175,1438
30286,2009,1618.843015,1438
34972,2010,1661.890931,1438
40527,2011,1802.802822,1438
45730,2012,1785.160857,1438
50929,2013,1849.354866,1438
56229,2014,1863.234994,1438
61385,2015,2139.477337,1438
67142,2016,2163.55983,1438
72296,2017,2199.490565,1438
82035,2018,2244.277735,1438
781,2003,1495.996838,1439
6676,2004,1485.565136,1439
10190,2005,1528.210384,1439
14388,2006,1610.251951,1439
19959,2007,1716.52604,1439
24985,2008,1739.486401,1439
29716,2009,1816.872401,1439
35268,2010,1855.872492,1439
42099,2011,1892.930449,1439
45869,2012,1819.841902,1439
51185,2013,1769.435137,1439
56159,2014,1528.286946,1439
61731,2015,1401.83386,1439
67182,2016,1485.444799,1439
72297,2017,1893.324792,1439
81897,2018,1867.688541,1439
1483,2003,1497.06384,1440
6557,2004,1192.898283,1440
11203,2005,1079.35842,1440
15227,2006,1171.876768,1440
19543,2007,1089.776579,1440
24765,2008,1188.593579,1440
29969,2009,1436.214956,1440
35350,2010,1386.63198,1440
42100,2011,1403.774479,1440
46020,2012,1289.515458,1440
50879,2013,1359.523147,1440
56310,2014,1273.408156,1440
61589,2015,1373.790088,1440
67249,2016,1130.151216,1440
72373,2017,1013.334773,1440
81685,2018,1073.947744,1440
2382,2003,1381.423185,1441
6773,2004,1379.649521,1441
10585,2005,1254.138372,1441
14294,2006,1179.37694,1441
20242,2007,1362.956379,1441
25059,2008,1280.388592,1441
30319,2009,1379.090333,1441
35286,2010,1616.547503,1441
40364,2011,1536.445157,1441
45858,2012,1451.316538,1441
50979,2013,1441.66743,1441
55876,2014,1367.704256,1441
61596,2015,1388.899222,1441
67339,2016,1390.241877,1441
72453,2017,1410.665437,1441
81739,2018,1256.04427,1441
874,2003,1358.851869,1442
5294,2004,1107.491299,1442
10073,2005,1182.131793,1442
14831,2006,1292.129943,1442
19785,2007,1199.44275,1442
24699,2008,1054.351937,1442
29646,2009,1163.07498,1442
35207,2010,1183.659153,1442
40495,2011,1281.22091,1442
46220,2012,1156.895338,1442
50810,2013,1538.222,1442
56703,2014,1451.301537,1442
62995,2015,1301.082402,1442
68515,2016,1445.651812,1442
72356,2017,1190.566059,1442
81779,2018,1274.557924,1442
1233,2003,1529.339064,1443
5577,2004,1602.244817,1443
10122,2005,1687.533277,1443
14875,2006,1680.640834,1443
19668,2007,1749.556041,1443
24960,2008,1681.695608,1443
30311,2009,1710.852531,1443
35375,2010,1763.714657,1443
42003,2011,1423.208055,1443
45767,2012,1351.51938,1443
51183,2013,1593.306575,1443
56280,2014,1476.599829,1443
61905,2015,1572.014581,1443
67406,2016,1599.756486,1443
72244,2017,1439.582135,1443
82022,2018,1731.599387,1443
1006,2003,1693.078533,1444
5999,2004,1724.321086,1444
10864,2005,1824.205706,1444
15285,2006,1513.972157,1444
19753,2007,1533.719577,1444
24678,2008,1585.018311,1444
29586,2009,1523.24143,1444
35470,2010,1463.025735,1444
40938,2011,1526.821741,1444
46173,2012,1575.678689,1444
51119,2013,1508.33137,1444
56160,2014,1561.664862,1444
61945,2015,1676.735732,1444
67108,2016,1525.856594,1444
72551,2017,1358.790123,1444
81845,2018,1452.643159,1444
19292,2007,1301.139135,1445
24961,2008,1175.005602,1445
29973,2009,1126.578786,1445
39003,2010,1020.707932,1445
1570,2003,1520.229862,1447
5834,2004,1408.199151,1447
10837,2005,1123.307988,1447
15069,2006,1589.396129,1447
19670,2007,1189.839123,1447
24751,2008,1317.874071,1447
29974,2009,1404.190269,1447
35292,2010,1064.573482,1447
40541,2011,1184.786221,1447
45732,2012,1509.369326,1447
51336,2013,1575.786931,1447
56058,2014,1391.108344,1447
62133,2015,1311.063022,1447
67446,2016,1406.537336,1447
72719,2017,1461.047936,1447
81866,2018,1464.027182,1447
1476,2003,1685.182074,1448
6623,2004,1888.785699,1448
10226,2005,1896.626711,1448
14655,2006,1957.343786,1448
20914,2007,1686.696992,1448
25418,2008,1698.341435,1448
29812,2009,1855.421854,1448
35234,2010,1823.256256,1448
40497,2011,1515.334162,1448
45707,2012,1438.43805,1448
51059,2013,1409.983714,1448
56221,2014,1623.983871,1448
61272,2015,1553.035773,1448
66961,2016,1661.141261,1448
72176,2017,1628.452293,1448
81877,2018,1605.482304,1448
1826,2003,1498.049434,1449
5907,2004,1472.976563,1449
10866,2005,1916.216308,1449
14676,2006,1967.477401,1449
20465,2007,1886.400683,1449
24929,2008,1719.31707,1449
29976,2009,1743.174338,1449
35396,2010,1918.453251,1449
40730,2011,1985.749775,1449
45911,2012,1810.186044,1449
51253,2013,1725.478557,1449
56530,2014,1602.008823,1449
61947,2015,1850.184718,1449
67144,2016,1696.424093,1449
72286,2017,1706.850555,1449
81900,2018,1668.577315,1449
1825,2003,1410.767271,1450
5756,2004,1483.246376,1450
10191,2005,1589.642243,1450
14916,2006,1669.483239,1450
19663,2007,1670.967411,1450
24829,2008,1970.479611,1450
29866,2009,1877.823956,1450
35168,2010,1839.156345,1450
40645,2011,1768.807245,1450
45733,2012,1693.587887,1450
50934,2013,1606.541602,1450
56508,2014,1657.511116,1450
61524,2015,1400.686973,1450
67448,2016,1566.711053,1450
72415,2017,1290.657372,1450
81899,2018,1431.468279,1450
1173,2003,1575.368383,1451
5663,2004,1677.618244,1451
10803,2005,1361.07798,1451
14906,2006,1325.375804,1451
19917,2007,1372.596359,1451
24934,2008,1422.77099,1451
30169,2009,1454.89704,1451
35235,2010,1592.472177,1451
40837,2011,1616.162381,1451
46081,2012,1565.205001,1451
51641,2013,1647.112255,1451
57259,2014,1612.560919,1451
61700,2015,1489.415998,1451
67292,2016,1444.044165,1451
72919,2017,1545.004781,1451
81934,2018,1452.475767,1451
1181,2003,1599.697142,1452
6554,2004,1577.512298,1452
10467,2005,1708.559647,1452
14781,2006,1774.189034,1452
20090,2007,1907.714397,1452
25240,2008,1928.956824,1452
30018,2009,1857.201994,1452
35673,2010,2095.756206,1452
40569,2011,2041.127888,1452
45988,2012,1921.323967,1452
51298,2013,1765.797152,1452
56295,2014,1703.877685,1452
61388,2015,1884.730005,1452
67324,2016,1945.17138,1452
72601,2017,2084.269424,1452
82020,2018,2000.901961,1452
1121,2003,1433.337966,1453
5550,2004,1359.140952,1453
10193,2005,1586.400816,1453
14782,2006,1416.755337,1453
19979,2007,1486.083121,1453
24709,2008,1611.386188,1453
30082,2009,1640.670948,1453
35107,2010,1696.113709,1453
40581,2011,1522.325143,1453
47182,2012,1479.746857,1453
51074,2013,1514.795875,1453
56665,2014,1605.669805,1453
61906,2015,1818.497073,1453
67739,2016,1619.204581,1453
72503,2017,1529.398733,1453
81818,2018,1352.394411,1453
837,2003,1636.12886,1454
5874,2004,1763.374737,1454
10766,2005,1783.714747,1454
15072,2006,1793.727384,1454
19996,2007,1373.676421,1454
24838,2008,1351.647626,1454
29849,2009,1393.46972,1454
35301,2010,1540.679639,1454
41511,2011,1678.319298,1454
45783,2012,1744.33979,1454
51086,2013,1375.988039,1454
56327,2014,1518.203571,1454
61568,2015,1520.030745,1454
66934,2016,1598.508596,1454
72497,2017,1513.903554,1454
81860,2018,1413.292947,1454
1147,2003,1448.24812,1455
5530,2004,1732.44449,1455
10468,2005,1809.677178,1455
14740,2006,1758.649581,1455
20119,2007,1938.732407,1455
24772,2008,1666.280719,1455
30014,2009,1476.872681,1455
35355,2010,1771.115472,1455
40787,2011,1797.42506,1455
45873,2012,1908.639032,1455
51186,2013,2037.83593,1455
56511,2014,1953.493288,1455
61995,2015,2099.519251,1455
67284,2016,1888.68171,1455
72457,2017,1959.99594,1455
82019,2018,2011.818977,1455
1572,2003,1495.767071,1456
6377,2004,1367.319728,1456
10942,2005,1244.217874,1456
14644,2006,1277.085292,1456
19754,2007,1250.818292,1456
25853,2008,1417.315216,1456
29592,2009,1429.617281,1456
35067,2010,1560.47067,1456
40491,2011,1458.437915,1456
45550,2012,1226.461084,1456
51076,2013,1411.856018,1456
56362,2014,1419.197962,1456
62267,2015,1518.96692,1456
67602,2016,1656.709395,1456
72998,2017,1550.684699,1456
81849,2018,1557.100422,1456
1044,2003,1407.624382,1457
6299,2004,1557.673511,1457
10282,2005,1662.274015,1457
15102,2006,1731.738003,1457
20145,2007,1765.691554,1457
25031,2008,1800.5765,1457
29947,2009,1352.815246,1457
35554,2010,1347.278494,1457
40539,2011,1482.339109,1457
46078,2012,1371.971452,1457
51816,2013,1362.399517,1457
56770,2014,1364.115137,1457
61998,2015,1361.529162,1457
67369,2016,1430.552671,1457
72921,2017,1555.655734,1457
81706,2018,1473.602866,1457
889,2003,1611.460264,1458
5531,2004,1852.473697,1458
10146,2005,1857.849468,1458
14782,2006,1910.933381,1458
19996,2007,1845.754192,1458
24904,2008,1931.492238,1458
29716,2009,2028.336917,1458
35240,2010,1931.766384,1458
41841,2011,1975.094104,1458
45874,2012,1998.699431,1458
51009,2013,1906.832454,1458
56080,2014,2059.062578,1458
61514,2015,2041.785522,1458
67059,2016,1798.516425,1458
72224,2017,1894.368443,1458
81696,2018,1743.159184,1458
1569,2003,1431.96769,1459
5598,2004,1304.874811,1459
11508,2005,1329.582633,1459
14707,2006,1385.36952,1459
19619,2007,1308.25213,1459
25420,2008,1370.913213,1459
30356,2009,1449.442579,1459
35117,2010,1506.809858,1459
40502,2011,1679.083315,1459
45819,2012,1653.24278,1459
51062,2013,1418.638524,1459
56649,2014,1302.24563,1459
61569,2015,1593.79745,1459
67326,2016,1493.252543,1459
72701,2017,1326.163474,1459
81841,2018,1591.392575,1459
1040,2003,1476.908459,1460
5825,2004,1379.019642,1460
10057,2005,1500.321018,1460
14956,2006,1368.129324,1460
20015,2007,1404.198545,1460
25193,2008,1667.869798,1460
30205,2009,1538.363801,1460
35314,2010,1714.15884,1460
40624,2011,1600.613039,1460
45820,2012,1476.973179,1460
50955,2013,1477.580512,1460
56388,2014,1511.351101,1460
61823,2015,1616.402192,1460
67421,2016,1281.684138,1460
72249,2017,1591.910792,1460
81881,2018,1629.384457,1460
1065,2003,1595.223485,1461
6307,2004,1619.25798,1461
10140,2005,1522.460215,1461
14879,2006,1498.001456,1461
20725,2007,1587.062026,1461
25071,2008,1487.740905,1461
30172,2009,1521.022727,1461
35242,2010,1404.758966,1461
40644,2011,1311.913485,1461
45739,2012,1492.467113,1461
52175,2013,1829.860967,1461
56237,2014,1632.176071,1461
61602,2015,1688.74257,1461
67325,2016,1592.100311,1461
72723,2017,1579.522187,1461
81938,2018,1605.861521,1461
1092,2003,1633.473624,1462
5760,2004,1775.054459,1462
11498,2005,1725.739665,1462
15080,2006,1814.557306,1462
19763,2007,1804.063363,1462
24831,2008,1955.509193,1462
29814,2009,1992.356285,1462
35131,2010,1874.132856,1462
40633,2011,1877.913018,1462
46189,2012,1890.749079,1462
51075,2013,1781.842366,1462
56227,2014,1683.697488,1462
61707,2015,1851.502569,1462
67145,2016,2044.102766,1462
72344,2017,2061.06369,1462
81993,2018,2047.9206,1462
848,2003,1630.629253,1463
5223,2004,1580.735363,1463
10059,2005,1363.183527,1463
14792,2006,1330.461265,1463
19944,2007,1318.283369,1463
24774,2008,1438.70107,1463
29815,2009,1339.690261,1463
34828,2010,1318.433742,1463
40494,2011,1384.388802,1463
47385,2012,1525.840912,1463
50790,2013,1388.937715,1463
56048,2014,1500.777611,1463
61440,2015,1583.790046,1463
66916,2016,1651.168892,1463
72232,2017,1724.135486,1463
82026,2018,1538.532617,1463
1489,2003,1367.485281,1464
6424,2004,1255.18793,1464
10361,2005,1188.44068,1464
14892,2006,1093.222302,1464
19600,2007,1204.427102,1464
24877,2008,1384.685523,1464
29873,2009,1223.011938,1464
35556,2010,1454.835419,1464
40500,2011,1334.554202,1464
46164,2012,1301.699108,1464
50939,2013,1580.509557,1464
56457,2014,1421.374237,1464
61343,2015,1326.146598,1464
66937,2016,1310.413851,1464
72302,2017,1280.965553,1464
81686,2018,1154.596226,1464
